SQL> @"/package/ugiman/ug/utilities/DIRT/SQL/owned_outside_get.sql"

PITEM_ID                      POS_USERNAME        PNAME
84D739431G1                   migration_user      dba
41B519092P17                  migration_user      dba
84D737104P1                   migration_user      dba
84A221548P1-OLD               migration_user      dba
84E905215                     migration_user      dba
84A230717P2                   migration_user      dba
41B520835P22K1                migration_user      dba
41C613975                     migration_user      dba
41A222668P3                   migration_user      dba
41A296328AX                   migration_user      dba
41B541600AMP9                 migration_user      dba
84C631608P1                   migration_user      dba
84B543138P1                   migration_user      dba
84E905217                     migration_user      dba
41B541600ACP1                 migration_user      dba
497A806P53                    migration_user      dba
N533P3112                     migration_user      dba
41B541600ATP31                migration_user      dba
41B541600ATP10                migration_user      dba
84C637547P1                   migration_user      dba
84E905522G2                   migration_user      dba
41A222600P7                   migration_user      dba
84B540075                     migration_user      dba
41B541600LBP16                migration_user      dba
499A910ACP12                  migration_user      dba
84A220939                     migration_user      dba
84E905334P2                   migration_user      dba
84E906425G2                   migration_user      dba
84B550209                     migration_user      dba
338B208                       migration_user      dba
84A221100ADK2AR               migration_user      dba
84E930266P1                   migration_user      dba
84E902074P4                   migration_user      dba
41A219499AB                   migration_user      dba
41A219499ABP904               migration_user      dba
84A229916AB-3                 infodba             dba
84A229916AF-1                 infodba             dba
84A229919BG                   infodba             dba
BL148906                      infodba             dba
84B525668ASP15                migration_user      dba
L123P25130                    migration_user      dba
L115P25060                    migration_user      dba
L14AP21035                    migration_user      dba
84C637272G1                   migration_user      dba
84A234305P1                   migration_user      dba
84E905110G12                  migration_user      dba
84E905108ACG3                 migration_user      dba
41A219134P54                  migration_user      dba
41A252287ACP2                 migration_user      dba
N5722P63                      migration_user      dba
84D740070P2                   migration_user      dba
N14P43076                     migration_user      dba
84B540007P1                   migration_user      dba
497A806P32                    migration_user      dba
41C642288P1                   migration_user      dba
41B541600ACP24                migration_user      dba
84B550182P1                   migration_user      dba
84C637795ABG1                 migration_user      dba
84D735487H1                   migration_user      dba
84D738968P1                   migration_user      dba
84B540632AC                   migration_user      dba
84C633775AE                   migration_user      dba
84B543307P9                   migration_user      dba
84C631623                     migration_user      dba
84D740353                     migration_user      dba
84E905118ACG3-DLIN            migration_user      dba
84E905328G2                   migration_user      dba
84A201733P24                  migration_user      dba
84A234303                     migration_user      dba
41B541600BFP12                migration_user      dba
41A224049P2                   migration_user      dba
41B541600ERP1                 migration_user      dba
84B520431                     migration_user      dba
41B541600ACP11                migration_user      dba
41B541600ACP69                migration_user      dba
41B541600ACP58                migration_user      dba
497A806P36                    migration_user      dba
84B547010P1                   migration_user      dba
41B541600ANP7                 migration_user      dba
41B541600ANP14                migration_user      dba
41B541600ATP13                migration_user      dba
84E905159P6                   migration_user      dba
41A213356P24                  migration_user      dba
41B541600JKP2                 migration_user      dba
84B525668AS                   migration_user      dba
84B540929ABG1-DLIN            migration_user      dba
84C606876G1                   migration_user      dba
41B520767                     migration_user      dba
41B520767P6                   migration_user      dba
84E905122                     migration_user      dba
84E905122P2                   migration_user      dba
84E905135                     migration_user      dba
84E905292                     migration_user      dba
84C640131P7                   migration_user      dba
84A221100ADP6                 migration_user      dba
84A221100ADK2A                migration_user      dba
84E905131                     migration_user      dba
84A220681                     migration_user      dba
84B516346AHP2                 migration_user      dba
84B516346AHP70                migration_user      dba
84B550208                     migration_user      dba
41A213360P12                  migration_user      dba
84A228952P17                  migration_user      dba
84A229260P2                   migration_user      dba
84E905217P1                   migration_user      dba
41A222841P1                   migration_user      dba
84C631692H1                   migration_user      dba
84A231552P10                  migration_user      dba
84C632201ABP1                 migration_user      dba
L422P25001                    migration_user      dba
GETDRAWING_MM_MASTER          infodba             dba
84B538204P2                   migration_user      dba
41A231099P2                   migration_user      dba
84B525668ASP171               migration_user      dba
84B542531P1                   migration_user      dba
84B550209P1                   migration_user      dba
L400FP15                      migration_user      dba
84A231557P63                  migration_user      dba
L400P8                        migration_user      dba
L117AP23100                   migration_user      dba
84B540043                     migration_user      dba
84A228923                     migration_user      dba
84C603754G1                   migration_user      dba
84C633683ABG2                 migration_user      dba
41B537660-FAM                 migration_user      dba
41B541600AAP29                migration_user      dba
84A234013P6                   migration_user      dba
84C632288P2                   migration_user      dba
41B541600ACP31                migration_user      dba
84E905118ACG1                 migration_user      dba
41B541600ACP25                migration_user      dba
41B520835P24                  migration_user      dba
84B543307P23                  migration_user      dba
41B520835K19B                 migration_user      dba
84A201733P4                   migration_user      dba
84A201733P21                  migration_user      dba
84A201733P28                  migration_user      dba
84B549019                     migration_user      dba
84D734122G2                   migration_user      dba
41B520835K15A                 migration_user      dba
41B520835K18B                 migration_user      dba
84B543307P1                   migration_user      dba
84B543307P2                   migration_user      dba
84A201701P19                  migration_user      dba
84E905220                     migration_user      dba
84E905110G2                   migration_user      dba
84C636498ABP1                 migration_user      dba
84D734108                     migration_user      dba
41C615050P1                   migration_user      dba
84E905325                     migration_user      dba
41B541600HBK1A                migration_user      dba
84E905162                     migration_user      dba
84C633269G2                   migration_user      dba
84C633260P1                   migration_user      dba
41B541600JKP18                migration_user      dba
84D735926P4                   migration_user      dba
41A222600P13                  migration_user      dba
84B526384                     migration_user      dba
41B541600LBP6                 migration_user      dba
84E905735P2                   migration_user      dba
84E930191P2                   migration_user      dba
84B516346AHP33                migration_user      dba
84B516346AHP20                migration_user      dba
84B516346AHP44                migration_user      dba
84B540042G1                   migration_user      dba
84A229916AJ                   infodba             dba
84A232712P4                   migration_user      dba
84A228922P6                   migration_user      dba
41A213447P2                   migration_user      dba
84A228910P1                   migration_user      dba
84D740056G6                   migration_user      dba
84A228910P2                   migration_user      dba
84A229215P1                   migration_user      dba
41C613034G8                   migration_user      dba
84C633775ACP1                 migration_user      dba
L114P21040                    migration_user      dba
L400F-FAM                     migration_user      dba
41A296328ATP3                 migration_user      dba
41A265996P37                  migration_user      dba
N402P15                       migration_user      dba
84B546576P1                   migration_user      dba
84A228960ABP2                 migration_user      dba
41B541600HVP2                 migration_user      dba
41B520835P12                  migration_user      dba
84B542148ACP1                 migration_user      dba
84B542148ABK1A                migration_user      dba
84E906227G1                   migration_user      dba
84A201733P10                  migration_user      dba
84D734107P2                   migration_user      dba
84A234661                     migration_user      dba
41B522112P1                   migration_user      dba
41B541600EMP11                migration_user      dba
84E930214P1                   migration_user      dba
84A233239P6                   migration_user      dba
41B541600ACP12                migration_user      dba
41D714111                     migration_user      dba
497A806P115                   migration_user      dba
497A806P111                   migration_user      dba
497A806P94                    migration_user      dba
497A806P59                    migration_user      dba
41B541600ANP4                 migration_user      dba
41B541600ATP3                 migration_user      dba
84D715318P2                   migration_user      dba
84E905522G101                 migration_user      dba
84B551269K1                   migration_user      dba
84A221100ADK3AE               migration_user      dba
84E904806P4                   migration_user      dba
84B516346AHP47                migration_user      dba
84B516346AHP36                migration_user      dba
84B516346AHP43                migration_user      dba
84B516346AHP25                migration_user      dba
84D735926P3                   migration_user      dba
84D740073                     migration_user      dba
84A229916AD                   infodba             dba
84A229919BF                   infodba             dba
84E905283H1                   migration_user      dba
41B541600ANP1                 migration_user      dba
84D734119G2                   migration_user      dba
84B520431P3                   migration_user      dba
L400FP16B32                   migration_user      dba
84A230717P22                  migration_user      dba
41B541600ACP36                migration_user      dba
L114P25030                    migration_user      dba
L411-FAM                      migration_user      dba
L25A-FAM                      migration_user      dba
84A237545P1                   migration_user      dba
L16BP19020                    migration_user      dba
84E905192H1                   migration_user      dba
41B520835K19A                 migration_user      dba
84B543307P21                  migration_user      dba
84B552264                     migration_user      dba
84E930167P1                   migration_user      dba
84D734122                     migration_user      dba
84C632201P2                   migration_user      dba
84E905141P3                   migration_user      dba
84E905140G3                   migration_user      dba
84B546680P1                   migration_user      dba
84A234305                     migration_user      dba
499A904AA-FAM                 migration_user      dba
84A213959                     migration_user      dba
84A213907                     migration_user      dba
84D738603                     migration_user      dba
84E905208G3                   migration_user      dba
41B541600BDP5                 migration_user      dba
41B541600AC                   migration_user      dba
41B541600ACP26                migration_user      dba
41B541600ACP37                migration_user      dba
497A806P110                   migration_user      dba
497A806P80                    migration_user      dba
84D735116G1                   migration_user      dba
84E905522                     migration_user      dba
84A231557P22                  migration_user      dba
41A222600P4                   migration_user      dba
41A252287AC                   migration_user      dba
84B525668AR                   migration_user      dba
84B550252                     migration_user      dba
84E905281H1                   migration_user      dba
41B520767P19                  migration_user      dba
41B548215AH                   migration_user      dba
84B544587AB                   migration_user      dba
84C640198P2                   migration_user      dba
84D735116ACP1                 migration_user      dba
84B542497P1                   migration_user      dba
84A221100ADK3AJ               migration_user      dba
84A221100ADK3AK               migration_user      dba
84D740056                     migration_user      dba
84C636496                     migration_user      dba
TESTMECHANICAL                infodba             dba
41A219574P4                   migration_user      dba
41B541600JKP4                 migration_user      dba
L14AP17045                    migration_user      dba
84E905137ABP5                 migration_user      dba
84A220112P6                   migration_user      dba
84E905121H1                   migration_user      dba
84D734107P1                   migration_user      dba
84E905148H1                   migration_user      dba
84B540091P5                   migration_user      dba
84D734110P2                   migration_user      dba
84E905231H1                   migration_user      dba
N5700P83                      migration_user      dba
41B541600ALP3                 migration_user      dba
84A220306P1                   migration_user      dba
41A252287ACP3                 migration_user      dba
84A234013P7                   migration_user      dba
41A213846P4                   migration_user      dba
N507-FAM                      migration_user      dba
499A910ACP24                  migration_user      dba
L14AP17035                    migration_user      dba
84C640051P1                   migration_user      dba
499A910ACP34                  migration_user      dba
41A296328CZP2                 migration_user      dba
L223P19A                      migration_user      dba
84B543307P24                  migration_user      dba
84B545064P1                   migration_user      dba
84B525668ARP165               migration_user      dba
84B525668AJP255               migration_user      dba
41A296328CXP16                migration_user      dba
84E906393P1                   migration_user      dba
84B540392P1                   migration_user      dba
84C637795ABG2                 migration_user      dba
84B538290P1                   migration_user      dba
84C638428P1                   migration_user      dba
84C631610P1                   migration_user      dba
84C631611AB                   migration_user      dba
41B520835P1                   migration_user      dba
84B543582K1B                  migration_user      dba
84B543582K3A                  migration_user      dba
84C640090G5                   migration_user      dba
84E905140G1                   migration_user      dba
84E905140G2                   migration_user      dba
84E905746P1                   migration_user      dba
84A231557                     migration_user      dba
84A212353P2                   migration_user      dba
41B541600GB-FAM               migration_user      dba
84B526384P4                   migration_user      dba
84B547407G1                   migration_user      dba
84A228118ABP100               migration_user      dba
84A230639                     migration_user      dba
84B544914P1                   migration_user      dba
84C633261P2                   migration_user      dba
41B541600ACP3                 migration_user      dba
497A806P5                     migration_user      dba
497A806P107                   migration_user      dba
84B549020                     migration_user      dba
84B551854                     migration_user      dba
84B538218P1                   migration_user      dba
84C633525                     migration_user      dba
41B541600ALP16                migration_user      dba
41B541600ALP17                migration_user      dba
41B541600ANP16                migration_user      dba
41B541600ATP16                migration_user      dba
84E905132                     migration_user      dba
84E905323                     migration_user      dba
84C631811                     migration_user      dba
84A232118                     migration_user      dba
84E905283H2                   migration_user      dba
41B541600BE                   migration_user      dba
84A234013P2                   migration_user      dba
84D740073G6                   migration_user      dba
L400FP11V2                    migration_user      dba
84E902995                     migration_user      dba
84A212353                     migration_user      dba
84B516346AHP23                migration_user      dba
84B516346AHP62                migration_user      dba
84B519091                     migration_user      dba
84C640046                     migration_user      dba
84A229916AB-1                 infodba             dba
84A229916AB-2                 infodba             dba
84A229919BN                   infodba             dba
BL148913                      infodba             dba
41A222746P1                   migration_user      dba
497A806P35                    migration_user      dba
84D739841G2                   migration_user      dba
84D740073G8                   migration_user      dba
41B522062P1                   migration_user      dba
L123BP21020                   migration_user      dba
N5700P73                      migration_user      dba
84C641665G1                   migration_user      dba
41A296326CGP38                migration_user      dba
41A296326DHP2                 migration_user      dba
499A918FPP6                   migration_user      dba
41B541600GYP13                migration_user      dba
84E905688G6                   migration_user      dba
84B550910P2                   migration_user      dba
84B540392                     migration_user      dba
84C631605G2-DLIN              migration_user      dba
84B542148AK1A                 migration_user      dba
84B543307P10                  migration_user      dba
84C633896                     migration_user      dba
84E906227G103                 migration_user      dba
84B519055                     migration_user      dba
84D713143                     migration_user      dba
499A904AB-FAM                 migration_user      dba
41B522063                     migration_user      dba
41B541600AAP32                migration_user      dba
41B541600EMP14                migration_user      dba
84B543334P1                   migration_user      dba
41B541600ACP23                migration_user      dba
497A806P68                    migration_user      dba
497A806P137                   migration_user      dba
497A806P109                   migration_user      dba
497A806P95                    migration_user      dba
497A806P57                    migration_user      dba
84C634735G5                   migration_user      dba
84C636498ABG2                 migration_user      dba
41C642390P1                   migration_user      dba
84C606876G3                   migration_user      dba
84B540091                     migration_user      dba
156B6204VK1                   migration_user      dba
84E905282P4                   migration_user      dba
41A222743                     migration_user      dba
84A215449                     migration_user      dba
84E905197G1                   migration_user      dba
41B541600AL                   migration_user      dba
84B513864P1                   migration_user      dba
84E905505ABG1                 migration_user      dba
L14L-FAM                      migration_user      dba
84D734104ABG1-DLIN            migration_user      dba
41B541600AQP1                 migration_user      dba
84B546345AB                   migration_user      dba
84C632284                     migration_user      dba
84D735926                     migration_user      dba
84A229920                     infodba             dba
84B539041P2                   migration_user      dba
41A221572P270                 migration_user      dba
L115P21040                    migration_user      dba
84C643157G2                   migration_user      dba
41A219134P46                  migration_user      dba
L123P17025                    migration_user      dba
84A228908P1                   migration_user      dba
84B540082P1                   migration_user      dba
L14AP19030                    migration_user      dba
L411P11                       migration_user      dba
41A213846ABP1                 migration_user      dba
N5722-FAM                     migration_user      dba
84B544586ACP1                 migration_user      dba
84B551025P1                   migration_user      dba
84E905789ABG1                 migration_user      dba
84B533658P1                   migration_user      dba
84A233239P1                   migration_user      dba
84B542148ABK1B                migration_user      dba
84C631666                     migration_user      dba
84B520432AJP1                 migration_user      dba
84A201581P3                   migration_user      dba
84D740051                     migration_user      dba
84E906227G4                   migration_user      dba
41B520835P10                  migration_user      dba
41C640905P2                   migration_user      dba
84A234661P1                   migration_user      dba
84B538290                     migration_user      dba
84A230620ABP1                 migration_user      dba
M41A113460DLG60028-PLIST      migration_user      dba
41A219574P1                   migration_user      dba
84B544914                     migration_user      dba
84C633257P1                   migration_user      dba
497A806P15                    migration_user      dba
84A201919                     migration_user      dba
41B541600ATP12                migration_user      dba
84C633261P14                  migration_user      dba
84A231557P7                   migration_user      dba
84B540091P1                   migration_user      dba
84C631665                     migration_user      dba
84D735925H4                   migration_user      dba
41C640811                     migration_user      dba
84A201594                     migration_user      dba
84A220939P3                   migration_user      dba
84A228118P22                  migration_user      dba
41A213312P2                   migration_user      dba
41B541600LX                   migration_user      dba
84A221568                     migration_user      dba
84B538207                     migration_user      dba
84E905789ABG1-DLIN            migration_user      dba
84A221100ADK2AT               migration_user      dba
84E905101G1                   migration_user      dba
84E902995G1                   migration_user      dba
84E904806P3                   migration_user      dba
84B516346AHP28                migration_user      dba
84B516346AHP72                migration_user      dba
84B546642                     migration_user      dba
84A229919BA                   infodba             dba
AUTOFILLINCHB                 infodba             dba
GETDRAWING_IN_DWG             infodba             dba
METRIC_DXF_TEMPLATE           infodba             dba
GETELECTDESIGN_INCH           infodba             dba
84A218830P1                   migration_user      dba
84C637284P1                   migration_user      dba
84E905869ABG2                 migration_user      dba
84A236190P2                   migration_user      dba
84B540043G4                   migration_user      dba
L401P28                       migration_user      dba
84A237230P1                   migration_user      dba
84C623890P1                   migration_user      dba
41B541600BFP8                 migration_user      dba
L400P14                       migration_user      dba
N402A-FAM                     migration_user      dba
L115A-FAM                     migration_user      dba
84C641662G1                   migration_user      dba
499A910ACP39                  migration_user      dba
84A221557P4                   migration_user      dba
84B544915                     migration_user      dba
41A213844P1                   migration_user      dba
84B544587ABP1                 migration_user      dba
84B546689P1                   migration_user      dba
L14AP19035                    migration_user      dba
84A228921                     migration_user      dba
41B520835P28                  migration_user      dba
84C650082G2                   migration_user      dba
84B538202P3                   migration_user      dba
41B541600AAP22                migration_user      dba
84D740286                     migration_user      dba
41B522017P2                   migration_user      dba
84C623891                     migration_user      dba
84A236997P1                   migration_user      dba
41A213845P21                  migration_user      dba
41B541600ACP33                migration_user      dba
41B541600ACP62                migration_user      dba
497A806P71                    migration_user      dba
84C631609                     migration_user      dba
84C634735                     migration_user      dba
84C640103P2                   migration_user      dba
41B541600ALP25                migration_user      dba
84C633261P8                   migration_user      dba
84C634323G2                   migration_user      dba
41E902936P1                   migration_user      dba
84D739430                     migration_user      dba
84E905132G3                   migration_user      dba
84E905522G102                 migration_user      dba
41A224228                     migration_user      dba
41B541600JKP8                 migration_user      dba
84A237544                     migration_user      dba
84A237545                     migration_user      dba
84B540632AD                   migration_user      dba
84B546425                     migration_user      dba
84A218830                     migration_user      dba
84E906425                     migration_user      dba
84C640198                     migration_user      dba
84D735948AD                   migration_user      dba
84D734104ABG3-DLIN            migration_user      dba
84E905134                     migration_user      dba
84E902074P3                   migration_user      dba
41B541600AQP4                 migration_user      dba
84B516346AHP53                migration_user      dba
84B522951AB                   migration_user      dba
84A229919AH                   infodba             dba
84A229919BM                   infodba             dba
AUTOFILLINCHE                 infodba             dba
84A229916BF                   infodba             dba
41A213263ABP1                 migration_user      dba
84C623892P1                   migration_user      dba
84C623893P1                   migration_user      dba
485A323P1                     migration_user      dba
41B541600LXP5                 migration_user      dba
L117A-FAM                     migration_user      dba
84A213224P2                   migration_user      dba
84A221100ADP3                 migration_user      dba
84B545624ABP1                 migration_user      dba
41B541600BDP3                 migration_user      dba
84E905181ACG2                 migration_user      dba
41A243814P19                  migration_user      dba
84A232230P30                  migration_user      dba
41B541600BHP7                 migration_user      dba
84B551608P1                   migration_user      dba
41A224263P18                  migration_user      dba
84B540079                     migration_user      dba
84B550208ABP1                 migration_user      dba
M84E905328G2-MOCK             migration_user      dba
41B520835K11A                 migration_user      dba
41B520835P23                  migration_user      dba
41B541600BHP6                 migration_user      dba
84A201733P13                  migration_user      dba
84E905204                     migration_user      dba
41A214662-FAM                 migration_user      dba
84A228927                     migration_user      dba
41B541600BFP7                 migration_user      dba
84E905110G6                   migration_user      dba
M84E905116ABG1-MOCK           migration_user      dba
41B541600BDP6                 migration_user      dba
84B550907P1                   migration_user      dba
41B541600ACP30                migration_user      dba
41B541600ACP28                migration_user      dba
41B541600ACP57                migration_user      dba
497A806P13                    migration_user      dba
84C605393                     migration_user      dba
84C634735G2                   migration_user      dba
84C632930H2                   migration_user      dba
41B541600ANP5                 migration_user      dba
84E905319G3                   migration_user      dba
84E905365AC                   migration_user      dba
84A231557P8                   migration_user      dba
84A231557P46                  migration_user      dba
41A213356                     migration_user      dba
41A213846P1                   migration_user      dba
84A234042                     migration_user      dba
84C631611P3                   migration_user      dba
84C631691                     migration_user      dba
84C640134G1                   migration_user      dba
84E905196P2                   migration_user      dba
84A228952P12                  migration_user      dba
84E905196P3                   migration_user      dba
84B513865P1                   migration_user      dba
L14HP25090                    migration_user      dba
84E905866                     migration_user      dba
CHILD                         migration_user      dba
41A224131                     migration_user      dba
84A220681P1                   migration_user      dba
84D734114ABG4                 migration_user      dba
84D734100G1                   migration_user      dba
84E905208G5                   migration_user      dba
L400FP12                      migration_user      dba
84A228918P1                   migration_user      dba
84E905327P3                   migration_user      dba
84A228906P1                   migration_user      dba
L29P17025                     migration_user      dba
84B528914P1                   migration_user      dba
84B546425P2                   migration_user      dba
41A252287ACP4                 migration_user      dba
41B541600BEP3                 migration_user      dba
41A243814P10                  migration_user      dba
84D735482G1                   migration_user      dba
L14AP17030                    migration_user      dba
84B526382P1                   migration_user      dba
84C634323G1                   migration_user      dba
84B540392P2                   migration_user      dba
41B541600AAP14                migration_user      dba
84D740070P1                   migration_user      dba
84E905136H3                   migration_user      dba
84E905321                     migration_user      dba
41B541600ACP29                migration_user      dba
84E905370                     migration_user      dba
84B550764P1                   migration_user      dba
84D740353G1                   migration_user      dba
84C640090G7-DLIN              migration_user      dba
84B544914G1                   migration_user      dba
84C632270                     migration_user      dba
497A806P19                    migration_user      dba
497A806P127                   migration_user      dba
497A806P77                    migration_user      dba
41B541600ANP2                 migration_user      dba
41B541600ATP25                migration_user      dba
L200FP25B                     migration_user      dba
41B520767P16                  migration_user      dba
41B520767K1D                  migration_user      dba
84C631635                     migration_user      dba
84A220111AB                   migration_user      dba
41B541600JXP3                 migration_user      dba
84B513863P1                   migration_user      dba
84B540040P1                   migration_user      dba
41B541600AQP8                 migration_user      dba
41B541600SN                   migration_user      dba
84E902995G4                   migration_user      dba
84A229916BL                   infodba             dba
84E905370P2                   migration_user      dba
D6Y1                          migration_user      dba
41C640811P2                   migration_user      dba
84E905158P1                   migration_user      dba
84B526119G4                   migration_user      dba
84A201595P2                   migration_user      dba
84B520431P2                   migration_user      dba
N733P37032                    migration_user      dba
84A229260P1                   migration_user      dba
497A806P33                    migration_user      dba
84D734501P1                   migration_user      dba
84C633775ACG1                 migration_user      dba
41A213845P1                   migration_user      dba
84B534796-FAM                 migration_user      dba
L411P12                       migration_user      dba
41A296328BYP6                 migration_user      dba
84D736747ABG1                 migration_user      dba
84B550208P1                   migration_user      dba
84B548896P4                   migration_user      dba
L14EP29120                    migration_user      dba
84A234525                     migration_user      dba
84B550252P1                   migration_user      dba
84A228952P10                  migration_user      dba
84C637306ABH1                 migration_user      dba
84C631605G2                   migration_user      dba
84B543582P3                   migration_user      dba
84D734121H1                   migration_user      dba
84E905327P2                   migration_user      dba
84E905370P1                   migration_user      dba
84A214534P2                   migration_user      dba
84A201733P9                   migration_user      dba
84D734147P2                   migration_user      dba
84E905115ABG2                 migration_user      dba
156B6200RK-FAM                migration_user      dba
41B522023                     migration_user      dba
41B541600AMP12                migration_user      dba
41B522017P1                   migration_user      dba
84E905110G9                   migration_user      dba
84B538204ABP1                 migration_user      dba
84A228904P3                   migration_user      dba
84B533658                     migration_user      dba
84C633268G1                   migration_user      dba
84A228118ABP104               migration_user      dba
497A806P2                     migration_user      dba
499A451                       migration_user      dba
84B540007                     migration_user      dba
41E917060ABP3                 migration_user      dba
84D721075                     migration_user      dba
41B541600ALP10                migration_user      dba
41C642389P1                   migration_user      dba
84E905365ACG3                 migration_user      dba
84B525668AJ                   migration_user      dba
84E906425-DLIN                migration_user      dba
84B540632                     migration_user      dba
84C631601-DLIN                migration_user      dba
41A221572P365                 migration_user      dba
84A231551P8                   migration_user      dba
84E905101                     migration_user      dba
84E902063H2                   migration_user      dba
41C610752P38                  migration_user      dba
84C631630                     migration_user      dba
84D735926P1                   migration_user      dba
GETMECHDESIGN_METRIC          infodba             dba
AUTOFILLMETRICE               infodba             dba
84A228952P20                  migration_user      dba
84E905369H1                   migration_user      dba
84A228952P7                   migration_user      dba
84A201733P12                  migration_user      dba
41B522015P1                   migration_user      dba
84E905210H1                   migration_user      dba
84A228921P1                   migration_user      dba
84E905141P6                   migration_user      dba
84E905124G3                   migration_user      dba
41B522112P2                   migration_user      dba
N203P49                       migration_user      dba
84A229320P1                   migration_user      dba
84A228927P3                   migration_user      dba
L400P27B13                    migration_user      dba
L15-FAM                       migration_user      dba
L123B-FAM                     migration_user      dba
84A231557P62                  migration_user      dba
84C641664G1                   migration_user      dba
L14AP15010                    migration_user      dba
84D737102H1                   migration_user      dba
84D734162P1                   migration_user      dba
84B551025                     migration_user      dba
84C632227                     migration_user      dba
84D737287P1                   migration_user      dba
84B543307P16                  migration_user      dba
84B543582K3B                  migration_user      dba
84D734122G1                   migration_user      dba
84E905146H1                   migration_user      dba
84A201733P27                  migration_user      dba
84E905204G1                   migration_user      dba
84D740070H1                   migration_user      dba
84A228961                     migration_user      dba
84A234740P1                   migration_user      dba
41A213360P11                  migration_user      dba
41A213845P23                  migration_user      dba
497A806P114                   migration_user      dba
497A806P46                    migration_user      dba
84B534796                     migration_user      dba
41B541600ATP27                migration_user      dba
41A222600P14                  migration_user      dba
84A201595                     migration_user      dba
499A910ACP3                   migration_user      dba
41B520767P4                   migration_user      dba
84B538618P1                   migration_user      dba
84C603762                     migration_user      dba
84C640134P5                   migration_user      dba
84A234013P3                   migration_user      dba
84B542505P1                   migration_user      dba
84E905109G1-DLIN              migration_user      dba
DRAWINGPARENT                 migration_user      dba
84C605564P1                   migration_user      dba
84D740071                     migration_user      dba
84E905544AE                   migration_user      dba
84E902995G201                 migration_user      dba
41C641097                     migration_user      dba
84B516346AHP46                migration_user      dba
84A229916BM                   infodba             dba
GETPROJECT_METRIC             infodba             dba
84A229917-5                   infodba             dba
N507AP2505                    migration_user      dba
84A228952P4                   migration_user      dba
84A231551P9                   migration_user      dba
L200FP17                      migration_user      dba
84C637958ABP1                 migration_user      dba
84C603757P1                   migration_user      dba
84A201586P5                   migration_user      dba
84E905142P2                   migration_user      dba
84C634735G3                   migration_user      dba
L14EP34080                    migration_user      dba
84C631646G2                   migration_user      dba
84E905327G3                   migration_user      dba
84C631630G1                   migration_user      dba
41A252287ADP1                 migration_user      dba
41A219499ABP14                migration_user      dba
N5797-FAM                     migration_user      dba
L422-FAM                      migration_user      dba
84C641667G1                   migration_user      dba
84B518692G2                   migration_user      dba
41A317303ACP44                migration_user      dba
L16BP19016                    migration_user      dba
84C636498ACG1                 migration_user      dba
41B519092P6                   migration_user      dba
499A910ACP25                  migration_user      dba
84C632288ACP1                 migration_user      dba
41A296328CUP3                 migration_user      dba
84B538292P1                   migration_user      dba
84B538296P1                   migration_user      dba
84B543307P20                  migration_user      dba
84C631636P1                   migration_user      dba
84E905183ABG1-DLIN            migration_user      dba
84E905125P1                   migration_user      dba
84A214534                     migration_user      dba
84E905219P1                   migration_user      dba
41B541600BDP1                 migration_user      dba
84A230620AB                   migration_user      dba
84A231554                     migration_user      dba
L400EP32                      migration_user      dba
41B541600ACP78                migration_user      dba
497A806P9                     migration_user      dba
497A806P60                    migration_user      dba
84B542531                     migration_user      dba
84C631638                     migration_user      dba
41B541600ALP27                migration_user      dba
41B541600ATP17                migration_user      dba
84D715318                     migration_user      dba
84E905158P2                   migration_user      dba
84E905268G5                   migration_user      dba
84A231557P29                  migration_user      dba
84E905162G7                   migration_user      dba
41B520767K1B                  migration_user      dba
84A220938P4                   migration_user      dba
84E905121H2                   migration_user      dba
84E905197G4                   migration_user      dba
84B513862P1                   migration_user      dba
84D740073G3                   migration_user      dba
84E905734G2                   migration_user      dba
84E905108AC                   migration_user      dba
84E905109                     migration_user      dba
84A228928P2                   migration_user      dba
84E903929P1                   migration_user      dba
84D734104ABG2                 migration_user      dba
41C610752P59                  migration_user      dba
84B543084G1                   migration_user      dba
84C606201P1                   migration_user      dba
84D721075P4                   migration_user      dba
N530P405                      migration_user      dba
84C603756H1                   migration_user      dba
84A214518P2                   migration_user      dba
84A228923P1                   migration_user      dba
84E905140G6                   migration_user      dba
N22P23026                     migration_user      dba
84B542148ABP2                 migration_user      dba
41A296328CZK7                 migration_user      dba
84D736732AJP4                 migration_user      dba
499A904AAP5                   migration_user      dba
84A232230P32                  migration_user      dba
84A232230P35                  migration_user      dba
84D739430P1                   migration_user      dba
41B541600BDP7                 migration_user      dba
